,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
41,0.0,0.0,0.0,0.0,0.0,0.0,28.5,167.12,263.94,328.31,380.5,451.25,441.12,427.69,386.44,326.88,233.88,70.88,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,24.25,143.0,232.69,301.69,350.69,405.19,433.19,431.44,400.94,335.31,250.12,76.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,41.62,263.25,448.12,658.25,755.69,843.0,867.44,892.69,863.62,778.0,624.94,297.19,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,148.38,896.44,1089.88,1159.69,1164.69,1050.38,1002.19,961.81,864.25,731.44,549.12,258.19,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,158.5,1017.94,1202.0,1205.81,1202.25,1202.19,1202.56,1201.31,1203.25,1184.75,1065.38,483.69,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,251.19,1021.38,1203.31,1205.88,1202.25,1198.62,1151.94,990.5,824.56,593.94,368.5,140.81,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,154.5,362.25,568.75,723.0,845.19,892.69,866.44,811.38,808.31,696.12,530.5,301.25,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,29.56,121.56,288.5,391.44,617.94,821.81,929.0,953.75,833.31,647.69,453.25,184.19,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,83.88,281.94,503.5,666.81,783.69,888.5,947.19,940.38,964.06,848.0,701.69,374.5,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,87.5,306.44,615.56,934.81,1148.12,1191.75,1152.0,1032.81,859.75,692.19,491.06,221.81,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,250.44,629.88,770.62,823.94,938.25,920.69,917.5,914.69,860.38,718.62,496.38,251.31,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,132.0,429.75,696.38,821.0,881.56,913.5,883.0,876.62,833.75,684.56,456.06,197.56,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,20.44,70.31,144.88,241.69,298.12,310.56,278.69,267.12,307.38,303.62,194.56,61.44,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,28.69,93.94,167.75,258.88,355.0,478.62,632.44,616.69,599.19,593.12,452.44,203.88,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,28.88,105.94,213.56,262.25,318.5,317.56,301.44,321.38,304.69,224.56,131.81,41.44,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,28.88,97.31,163.5,183.44,256.69,347.5,517.75,582.69,604.88,617.69,466.12,218.88,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,333.12,849.25,1044.94,1145.69,1192.81,1196.94,1197.0,1197.0,1188.0,1120.12,929.25,471.81,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,379.5,1074.56,1197.62,1198.19,1196.31,1196.94,1187.81,1122.0,955.62,698.25,380.31,77.19,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,367.88,976.69,1169.25,1195.56,1195.5,1196.69,1191.94,1169.38,1137.81,1089.12,938.56,479.5,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,357.06,865.62,987.5,990.94,1042.88,1031.5,1028.31,1062.31,1056.12,985.06,861.12,456.56,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,107.81,242.69,389.94,660.56,786.31,861.81,842.69,835.62,817.0,715.44,553.31,236.06,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,139.88,301.44,361.25,383.94,418.94,448.31,402.88,398.0,367.69,288.25,198.5,77.75,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,146.06,318.0,412.25,483.25,466.12,444.88,368.81,383.5,396.88,349.0,239.81,84.5,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,120.94,262.31,321.56,337.31,368.81,402.69,357.56,370.88,351.0,285.5,189.88,68.5,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,123.94,278.62,371.5,363.44,372.88,474.38,555.62,554.44,523.38,538.12,418.06,184.25,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,194.06,439.31,636.75,788.44,862.12,904.69,866.88,803.81,718.38,593.12,463.75,232.31,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,357.0,557.81,788.94,893.12,889.44,849.0,765.38,747.56,736.19,642.56,473.62,224.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,642.75,1015.31,1150.06,1187.12,1190.88,1191.0,1186.5,1148.25,1028.44,821.25,541.44,226.44,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,98.62,217.5,286.56,335.56,368.88,427.88,495.31,504.38,493.75,517.12,398.81,208.12,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,233.44,488.81,525.0,506.88,491.19,525.81,899.38,1168.75,1189.19,1192.94,1153.25,772.88,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,729.56,1188.5,1193.06,1187.75,1188.88,1189.38,1190.5,1188.75,1162.19,1030.44,836.88,487.25,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,653.25,1040.38,1177.0,1153.5,1050.0,958.94,930.38,925.25,940.12,840.62,709.19,420.38,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,310.31,444.75,456.5,515.31,513.25,451.25,501.44,536.75,531.12,508.19,366.69,187.12,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,142.88,280.94,471.88,663.88,726.75,825.81,827.44,695.75,568.94,425.31,286.94,144.25,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,156.38,213.75,315.0,425.69,448.06,479.5,412.12,395.25,358.69,264.81,168.94,69.19,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,557.25,879.81,1094.31,1177.69,1185.25,1186.88,1187.0,1186.44,1162.06,1038.12,823.94,450.12,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,533.25,915.0,1116.56,1179.5,1185.81,1186.19,1173.81,1097.75,959.69,746.12,482.94,205.81,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,401.25,715.69,952.75,1088.0,1177.62,1185.88,1185.62,1184.12,1163.38,1040.94,819.94,482.06,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,92.81,254.38,543.44,862.31,940.81,915.56,817.25,735.31,666.62,534.56,395.06,194.56,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,201.56,378.31,584.38,734.94,827.19,829.44,730.75,636.94,621.5,510.31,355.06,150.94,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,69.75,159.19,211.12,269.06,382.88,451.94,533.06,475.88,444.12,437.38,322.06,183.44,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,60.19,168.25,293.75,378.31,445.5,491.56,585.06,569.62,541.12,524.5,375.88,217.56,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,596.06,922.06,1114.69,1176.38,1182.06,1183.12,1183.75,1182.5,1159.0,1048.0,885.69,579.06,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,265.12,471.88,567.12,633.94,630.19,534.56,453.69,420.81,392.56,317.25,208.31,98.44,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,235.12,424.06,528.25,601.0,611.5,483.44,355.0,300.19,279.44,222.31,148.69,57.56,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,62.44,143.12,208.81,261.25,250.44,290.75,326.88,379.31,376.69,382.56,296.31,170.75,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,9.0,99.0,253.69,396.56,565.88,688.0,853.25,924.25,888.44,904.44,825.38,703.62,452.25,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,28.5,251.44,439.31,558.0,647.38,768.88,880.88,923.62,926.69,966.94,851.81,686.81,425.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,60.25,530.25,921.12,1140.94,1175.62,1174.56,1157.0,1145.75,1165.56,1128.88,1062.75,1084.25,739.88,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,68.88,548.81,734.56,838.5,854.19,814.81,772.0,778.75,767.0,687.69,574.19,429.44,281.12,46.88,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,32.62,274.31,429.38,552.88,702.31,772.81,804.44,739.06,696.06,622.88,574.94,457.12,352.12,78.62,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,66.0,524.81,702.19,817.31,849.69,859.12,800.88,757.5,708.88,647.19,547.06,423.81,319.44,69.38,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,29.75,257.81,420.25,492.0,586.44,544.5,490.56,580.25,684.25,667.0,535.81,459.62,311.38,52.12,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,16.25,140.44,231.44,282.44,331.25,372.94,444.06,409.12,371.44,328.38,224.62,173.69,92.81,15.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,12.0,70.81,109.94,140.44,227.5,270.94,317.81,315.06,343.06,364.38,352.75,298.44,210.88,35.38,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,30.88,143.62,205.56,288.44,415.75,547.06,675.5,678.62,655.75,529.25,468.56,356.19,158.75,24.75,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,77.75,362.31,542.06,739.81,896.88,994.81,1067.19,1005.75,777.19,659.12,581.44,525.38,370.19,86.88,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,146.0,946.06,1166.94,1172.56,1171.44,1173.06,1174.12,1174.75,1173.31,1170.62,1173.56,1159.81,953.75,143.62,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,279.19,906.94,1000.69,1135.06,1168.31,1171.5,1173.06,1158.62,1089.19,964.94,795.38,558.25,301.31,48.81,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,74.44,252.38,453.06,594.44,707.81,712.06,737.0,775.38,806.31,860.44,815.31,711.25,541.5,115.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,72.38,238.69,396.44,487.94,601.69,673.25,776.06,865.0,893.88,921.69,888.0,794.06,614.31,128.88,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,207.5,485.69,665.19,819.25,824.56,857.0,809.69,759.19,708.12,633.06,562.44,425.56,256.94,42.44,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,64.12,214.88,372.44,461.12,520.5,575.81,602.19,550.88,417.38,279.25,281.06,269.5,95.56,14.06,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,74.94,254.5,474.31,697.81,942.62,1099.0,1167.19,1171.62,1153.25,1058.62,894.94,634.12,374.25,61.56,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,335.19,1004.12,1162.75,1152.88,1102.81,1123.94,1137.88,1110.75,1092.06,1050.94,961.69,776.88,567.62,125.75,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,66.0,223.31,374.25,373.94,391.06,388.25,356.19,324.0,292.38,265.44,239.75,169.38,101.31,16.62,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,33.0,136.31,356.25,586.69,794.38,939.94,1028.06,1038.25,1014.56,935.81,829.5,661.56,470.62,79.31,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,258.94,595.12,801.69,886.69,960.38,1004.25,1038.75,1084.5,1079.12,1062.62,1005.0,830.25,629.25,144.19,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,154.69,482.06,703.88,831.56,925.0,975.88,1032.5,1078.44,1067.31,1028.25,968.62,841.06,650.31,149.31,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,162.44,512.38,760.44,863.81,950.88,974.0,970.38,949.38,908.12,882.06,807.69,701.0,483.12,80.94,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,136.81,419.5,569.19,567.0,464.0,350.62,343.44,447.56,567.94,682.5,728.38,633.25,429.81,71.88,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,358.94,957.88,1152.94,1135.81,1041.94,1080.25,1115.62,1097.0,1077.81,1009.88,938.5,791.19,626.62,147.12,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,141.56,330.25,527.75,699.31,760.5,786.81,716.75,671.69,653.88,607.81,531.06,377.38,219.75,36.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,91.88,248.94,529.94,744.62,932.62,1006.31,1035.62,1015.31,998.94,921.62,832.31,665.75,432.69,71.94,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,151.88,360.0,585.19,744.94,857.31,930.69,975.38,937.31,839.88,769.81,593.81,425.69,223.5,64.75,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,82.5,194.12,323.56,477.69,607.88,663.69,735.94,676.5,602.94,528.38,453.5,382.81,245.75,73.62,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,102.0,236.5,370.75,481.12,556.69,653.94,695.81,701.38,619.62,604.19,510.88,385.81,233.12,69.19,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,15.0,40.75,86.56,130.31,228.06,351.56,419.19,473.5,428.44,479.0,481.5,384.38,211.62,61.88,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,331.69,509.31,706.06,865.44,1012.0,1049.69,1111.38,1060.38,949.06,814.0,602.25,344.25,91.62,22.5,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,279.19,470.0,638.69,710.88,680.69,648.56,612.31,571.0,554.75,543.5,448.69,347.81,213.75,63.56,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,197.06,496.0,764.31,864.06,870.75,894.81,847.44,740.5,643.06,647.75,586.94,465.44,273.5,129.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,630.56,985.75,1148.06,1156.56,1132.94,1042.81,1045.69,974.12,885.44,907.25,825.19,698.38,507.62,154.12,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,597.0,914.12,1130.31,1154.62,1156.31,1158.44,1129.12,1033.88,1111.81,954.25,832.69,686.19,476.75,144.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,447.0,882.25,1117.62,1151.81,1154.69,1157.94,1159.12,1159.38,1156.62,1107.31,963.12,1083.44,909.31,381.62,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,158.44,315.5,499.06,616.56,779.75,829.0,882.38,864.81,900.12,908.5,829.88,673.75,442.75,189.25,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,182.44,415.81,546.81,587.75,670.5,653.12,604.06,518.38,476.06,474.12,418.81,325.69,204.69,61.25,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,182.81,401.81,536.25,666.5,757.75,775.31,597.56,520.69,486.38,480.81,368.44,272.94,176.81,70.19,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,16.12,37.44,55.81,75.56,107.5,144.19,198.62,160.94,148.94,146.81,116.44,75.88,35.5,10.12,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,41.62,88.06,135.56,211.75,383.94,459.62,475.81,457.12,424.06,410.94,350.0,223.5,148.44,44.94,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,164.06,356.88,496.75,573.06,517.44,384.19,343.62,335.75,374.06,284.31,259.75,177.62,69.69,19.12,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,174.56,321.44,497.62,588.12,695.94,700.44,541.75,497.19,482.44,466.56,381.0,276.75,183.31,55.12,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,157.31,320.5,489.06,583.19,645.25,613.06,503.0,456.12,403.44,435.12,378.44,295.19,188.12,87.44,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,38.06,63.69,84.75,155.31,311.88,455.69,544.31,469.56,351.62,208.94,193.88,162.25,65.5,18.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,354.94,433.94,603.12,768.25,972.06,1141.19,1154.75,1153.88,1152.5,1149.81,1149.06,1120.44,956.69,408.69,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,381.0,606.75,847.75,1083.75,936.88,915.12,883.0,858.19,834.81,827.81,808.75,789.12,832.88,276.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,420.94,575.38,705.88,787.38,854.56,919.0,1014.06,978.56,883.5,930.69,849.25,675.19,544.38,213.5,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,394.69,582.06,665.31,673.31,668.75,761.81,874.0,981.94,983.75,957.75,841.06,701.56,562.44,230.44,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,385.69,544.38,633.25,750.81,832.56,916.94,975.38,1020.75,1022.38,969.62,874.81,697.75,562.12,237.62,0.0,0.0,0.0,0.0,0.0
