,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,81.89,58.63999999999999,62.97,61.86,59.98999999999999,66.56,71.09,87.05,86.86,88.45000000000002,103.97000000000001,107.43,106.18,107.31,104.06999999999998,104.56,106.85999999999999,99.8,98.62,101.48,99.73,99.57000000000001,94.46000000000001,76.65
1,81.38,75.53,75.94,75.80000000000001,71.5,73.25,81.97,89.95,130.81,132.23000000000002,138.00000000000003,140.73999999999998,126.68,138.12,139.32999999999998,130.15,136.85,129.57999999999998,121.2,128.63000000000002,126.74999999999999,108.81,93.13,90.13999999999999
2,79.22,66.51,68.74,74.26,65.23,66.28999999999999,79.24,103.35,144.64999999999998,144.12,145.64000000000001,158.12,153.95999999999998,143.64000000000001,149.59,140.59,141.96,142.43,124.75,124.16,120.87,105.22,98.44999999999999,85.35000000000001
3,61.31,60.39,64.08999999999999,59.33,66.25,61.98,79.11000000000001,87.47,93.83999999999999,105.6,117.89000000000001,123.75999999999999,126.32000000000001,116.83000000000001,112.55000000000001,105.34,94.61,119.34,109.64,107.72,103.14999999999999,102.55,103.16,80.7
4,67.02,63.620000000000005,78.42,65.38,58.92999999999999,68.92,82.03999999999999,79.26,72.88,70.10000000000001,94.64,100.92,106.42999999999999,117.41000000000001,105.73,107.94,111.56000000000002,109.35,100.03,116.35000000000002,103.15,91.07,86.34,76.31
5,73.02000000000001,61.15,60.900000000000006,57.339999999999996,55.50000000000001,64.46,76.63,98.39,133.42000000000002,128.32,134.83,148.74,139.59,146.07,140.98,153.36,140.12,152.07,128.65,134.55,136.34,120.88,110.5,100.75
6,63.34,71.48,58.690000000000005,59.88,64.86,68.49,76.98,93.96,131.53,137.76,144.34,147.76,135.14,142.91,144.84,141.23000000000002,144.47000000000003,140.21,114.77,118.28999999999999,115.04,108.85,100.94999999999999,87.75
7,77.14,60.22,66.35,61.92999999999999,62.56,70.42999999999999,79.52999999999999,100.93,131.68,136.23999999999998,146.65,158.16999999999996,137.46,138.95,141.80999999999997,134.92,134.39,132.92999999999998,133.61,113.88000000000001,117.32,107.2,100.77000000000001,100.75
8,82.14,79.02000000000001,81.89,78.08,83.72999999999999,88.85000000000001,94.04,102.65,141.2,160.70000000000002,167.64000000000001,151.82999999999998,146.83,157.01000000000002,140.01,142.88,150.11,139.56,115.50000000000001,118.81,117.66,113.77000000000001,101.08999999999999,86.97
9,71.74,64.8,67.45,66.78,68.89,72.61999999999999,74.22,96.14,137.68,136.75,144.78,158.28,148.1,137.51000000000002,134.07,139.98000000000002,135.73,128.85,124.21,120.5,127.85,110.46000000000001,106.95,101.59
10,70.68,60.48,64.26,58.32,62.93999999999999,63.52,74.02,78.73,87.66,95.38,111.44000000000001,117.14999999999999,108.72999999999999,118.59,109.21000000000002,96.72999999999999,99.38,118.93,101.39,104.71,116.87999999999998,96.94000000000001,91.64,85.67999999999999
11,62.739999999999995,64.06,69.42999999999999,58.49999999999999,56.2,66.27,79.45,77.77000000000001,74.78,75.28,92.61999999999999,106.46,99.77,114.09,104.65,100.91000000000001,106.22000000000001,104.14,105.42000000000002,101.82999999999998,113.94,102.71,89.84,85.41
12,71.32000000000001,62.31,57.760000000000005,56.419999999999995,63.33,62.599999999999994,70.31,92.61,124.85,124.27000000000001,138.26999999999998,142.84,134.35000000000002,148.56,134.79,139.64,145.72,130.60000000000002,122.94000000000001,126.64,129.16,134.20000000000002,110.36,85.79
13,73.85000000000001,67.37,59.21,61.67000000000001,60.50000000000001,60.92,74.08,95.61,139.42000000000002,143.87,134.42000000000002,146.76,126.54000000000002,138.89000000000001,138.0,133.14,135.12,136.22,114.63,113.54,128.86999999999998,104.51000000000002,102.72,83.92999999999999
14,80.06,56.03,63.57000000000001,65.22999999999999,66.05,73.17,73.86000000000001,105.6,139.76,125.77000000000001,137.19,135.44,147.54,146.54,138.95,138.23999999999998,145.67,135.98,121.2,117.65,118.03999999999999,122.08,106.55999999999999,96.5
15,81.88000000000001,69.21000000000001,86.28,81.74000000000001,73.24,80.11999999999999,86.03,102.68,126.97000000000001,139.13,141.06,144.79,142.53999999999996,143.9,126.61999999999999,121.12,128.53,130.35,127.93,123.13000000000001,124.79999999999998,106.57000000000001,103.51,88.8
16,64.97999999999999,67.77999999999999,61.22,61.78,61.040000000000006,63.67999999999999,69.72,75.41000000000001,81.94,93.88,101.95,103.17,98.29000000000002,99.79,108.7,98.98,102.64,109.84,101.78,107.27000000000001,107.14999999999999,93.85000000000001,94.52,82.60000000000001
17,72.53999999999999,58.16,64.12,65.77,60.919999999999995,68.49000000000001,79.15,86.91000000000001,104.53999999999999,107.69999999999999,123.32000000000001,130.98999999999998,122.30000000000001,115.37,115.49999999999999,101.45,106.6,113.71,102.66999999999999,112.53999999999999,101.14,106.96,93.1,88.18
18,62.07000000000001,60.400000000000006,79.04,66.66,62.34,66.22,81.48,73.42999999999999,78.36,78.11999999999999,101.11999999999999,102.56,100.05000000000003,108.48,104.64,104.49000000000001,105.37999999999998,107.16,108.61,112.34,93.28,100.72999999999999,84.29,82.08999999999999
19,80.39,65.11000000000001,63.19,55.449999999999996,58.34,63.67,70.38999999999999,93.04999999999998,133.74,130.16000000000003,121.08000000000001,144.29999999999998,131.33999999999997,140.84,140.01999999999998,141.33,148.15,138.88,119.09000000000002,132.43,134.74,124.98,109.42999999999999,89.04
