,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,21.51666666666667,21.52888888888889,21.58111111111111,21.437777777777782,21.425555555555555,21.30666666666667,21.290000000000003,21.39888888888889,21.514444444444443,21.724444444444444,21.84444444444445,22.01888888888889,22.185555555555556,22.240000000000002,22.18444444444445,22.100000000000005,22.077777777777776,22.057777777777776,22.08111111111111,22.048888888888893,22.02888888888889,22.051111111111112,22.028888888888886,21.892222222222227
1,21.75555555555555,21.90444444444445,21.929999999999996,21.817777777777778,21.779999999999998,21.74555555555556,21.863333333333333,22.053333333333327,22.228888888888893,22.284444444444446,22.296666666666667,22.423333333333332,22.439999999999998,22.50111111111111,22.533333333333335,22.444444444444446,22.35666666666667,22.269999999999996,22.22,22.185555555555553,22.16444444444444,22.02,21.672222222222224,21.431111111111115
2,20.994444444444444,21.06,21.026666666666664,21.04222222222222,20.909999999999997,20.897777777777776,21.108888888888885,21.299999999999997,21.68777777777778,21.73,21.788888888888888,21.923333333333336,21.965555555555557,22.0,22.08666666666667,22.06222222222222,22.022222222222222,21.984444444444446,21.968888888888888,21.93111111111111,21.925555555555555,21.79222222222222,21.562222222222225,21.395555555555557
3,20.912222222222223,21.074444444444442,21.085555555555555,21.083333333333332,21.095555555555553,20.994444444444444,21.11444444444444,21.39777777777778,21.714444444444446,21.774444444444445,21.899999999999995,22.092222222222222,22.178888888888885,22.243333333333332,22.32777777777778,22.313333333333336,22.216666666666665,22.14777777777778,22.161111111111115,22.167777777777783,22.154444444444444,22.143333333333334,22.10222222222222,21.915555555555553
4,21.596666666666664,21.753333333333337,21.855555555555558,21.75222222222222,21.68777777777778,21.633333333333336,21.638888888888893,21.713333333333335,21.812222222222218,22.015555555555554,22.12333333333333,22.34444444444445,22.61555555555556,22.929999999999996,23.159999999999997,23.217777777777776,23.125555555555554,22.817777777777778,22.59,22.502222222222223,22.299999999999997,22.022222222222222,21.767777777777773,21.518888888888892
5,21.078888888888887,21.10111111111111,20.971111111111114,20.94222222222222,20.873333333333328,20.79444444444444,21.016666666666666,21.257777777777775,21.65555555555555,21.689999999999998,21.727777777777774,21.858888888888888,21.88444444444444,21.906666666666663,21.92222222222222,21.87333333333333,21.837777777777774,21.805555555555554,21.791111111111107,21.793333333333333,21.816666666666666,21.61888888888889,21.28333333333333,21.06666666666667
6,20.695555555555554,20.754444444444445,20.696666666666665,20.737777777777776,20.726666666666663,20.82,20.968888888888888,21.174444444444443,21.636666666666663,21.693333333333328,21.731111111111105,21.84222222222222,21.86888888888889,21.9,21.952222222222225,21.90555555555556,21.89,21.843333333333334,21.811111111111114,21.78333333333333,21.792222222222218,21.633333333333333,21.34777777777778,21.167777777777776
7,20.714444444444442,20.866666666666664,20.82333333333333,20.86444444444444,20.854444444444443,20.798888888888886,21.00111111111111,21.263333333333332,21.679999999999996,21.753333333333334,21.84333333333333,22.035555555555554,22.104444444444443,22.147777777777776,22.222222222222225,22.15555555555556,22.116666666666664,22.040000000000003,22.041111111111114,22.006666666666668,22.023333333333333,21.90666666666667,21.743333333333332,21.62
8,21.19666666666667,21.304444444444442,21.33111111111111,21.334444444444443,21.285555555555554,21.143333333333334,21.27111111111111,21.492222222222225,21.86444444444444,22.085555555555555,22.286666666666665,22.49,22.61333333333333,22.796666666666667,22.84444444444444,22.774444444444445,22.680000000000003,22.581111111111106,22.548888888888886,22.514444444444443,22.462222222222223,22.455555555555552,22.365555555555556,22.223333333333336
9,21.86888888888889,21.925555555555555,21.917777777777776,21.813333333333333,21.84222222222222,21.844444444444445,21.79222222222222,21.928888888888892,22.153333333333332,22.223333333333333,22.3,22.522222222222222,22.593333333333334,22.72888888888889,22.86111111111111,22.837777777777777,22.754444444444445,22.666666666666668,22.731111111111108,22.72888888888889,22.736666666666668,22.789999999999996,22.87777777777778,22.891111111111115
