2.169000000000000095e-01,0.000000000000000000e+00,7.593999999999999773e+01,1.200000000000000178e+00,1.742999999999999972e+01,2.192999999999999972e+01
2.170999999999999874e-01,0.000000000000000000e+00,7.580000000000001137e+01,2.879999999999999893e+00,1.558999999999999986e+01,2.181777777777777771e+01
2.177000000000000046e-01,0.000000000000000000e+00,7.150000000000000000e+01,7.199999999999999734e-01,1.439000000000000057e+01,2.178000000000000114e+01
2.316000000000000003e-01,0.000000000000000000e+00,7.325000000000000000e+01,6.480000000000000426e+00,1.474000000000000199e+01,2.174555555555555841e+01
2.696000000000000063e-01,0.000000000000000000e+00,8.196999999999999886e+01,2.996999999999999886e+01,2.837000000000000099e+01,2.186333333333333329e+01
2.847000000000000086e-01,3.189999999999999947e+00,8.995000000000000284e+01,1.019599999999999937e+02,3.390999999999999659e+01,2.205333333333332746e+01
2.812000000000000055e-01,6.190000000000000391e+00,1.308100000000000023e+02,4.251000000000000512e+01,3.578000000000000114e+01,2.222888888888889269e+01
2.757999999999999896e-01,1.306000000000000050e+01,1.322300000000000182e+02,2.987000000000000099e+01,3.807000000000000739e+01,2.228444444444444628e+01
2.888000000000000012e-01,2.175000000000000000e+01,1.380000000000000284e+02,8.347000000000001307e+01,3.950000000000000000e+01,2.229666666666666686e+01
2.807999999999999940e-01,3.218999999999999773e+01,1.407399999999999807e+02,3.951000000000000512e+01,4.153999999999999915e+01,2.242333333333332845e+01
2.746999999999999997e-01,3.818999999999999773e+01,1.266800000000000068e+02,3.765999999999999659e+01,2.373000000000000043e+01,2.244000000000000128e+01
2.702999999999999847e-01,4.488000000000000256e+01,1.381200000000000045e+02,3.395999999999999375e+01,2.882999999999999829e+01,2.250111111111111128e+01
2.710000000000000187e-01,4.631000000000000227e+01,1.393299999999999841e+02,2.716000000000000014e+01,2.680000000000000071e+01,2.253333333333333144e+01
2.695000000000000173e-01,3.856000000000000227e+01,1.301500000000000057e+02,2.494000000000000128e+01,1.234999999999999964e+01,2.244444444444444642e+01
2.872000000000000108e-01,1.325000000000000000e+01,1.368499999999999943e+02,2.407999999999999829e+01,1.135999999999999943e+01,2.235666666666666913e+01
3.153000000000000247e-01,0.000000000000000000e+00,1.295799999999999841e+02,1.678000000000000114e+01,1.196000000000000085e+01,2.226999999999999957e+01
2.968999999999999972e-01,0.000000000000000000e+00,1.212000000000000028e+02,1.539000000000000057e+01,1.034999999999999964e+01,2.221999999999999886e+01
2.959999999999999853e-01,0.000000000000000000e+00,1.286300000000000239e+02,2.850000000000000000e+01,1.235999999999999943e+01,2.218555555555555614e+01
2.792000000000000037e-01,0.000000000000000000e+00,1.267500000000000000e+02,2.630999999999999872e+01,1.083999999999999986e+01,2.216444444444444173e+01
2.587999999999999745e-01,0.000000000000000000e+00,1.088100000000000023e+02,5.738000000000000256e+01,6.799999999999998934e+00,2.201999999999999957e+01
2.404000000000000026e-01,0.000000000000000000e+00,9.312999999999999545e+01,1.803999999999999915e+01,2.759999999999999787e+00,2.167222222222222427e+01
2.271999999999999020e-01,0.000000000000000000e+00,9.014000000000000057e+01,1.172000000000000064e+01,1.739999999999999769e+00,2.143111111111111455e+01
2.357999999999998986e-01,0.000000000000000000e+00,7.921999999999999886e+01,2.160000000000000142e+00,1.239999999999999991e+00,2.099444444444444358e+01
2.144999999999999962e-01,0.000000000000000000e+00,6.651000000000000512e+01,2.759999999999999787e+00,4.099999999999999756e-01,2.105999999999999872e+01
2.028999999999999970e-01,0.000000000000000000e+00,6.873999999999999488e+01,2.279999999999999805e+00,5.100000000000000089e-01,2.102666666666666373e+01
2.036999999999999922e-01,0.000000000000000000e+00,7.426000000000000512e+01,9.599999999999999645e-01,4.600000000000000200e-01,2.104222222222222172e+01
2.086000000000000076e-01,0.000000000000000000e+00,6.523000000000000398e+01,3.360000000000000320e+00,1.000000000000000021e-02,2.091000000000000014e+01
2.323999999999999955e-01,0.000000000000000000e+00,6.628999999999999204e+01,1.643999999999999773e+01,2.800000000000000266e-01,2.089777777777777601e+01
3.217999999999999750e-01,0.000000000000000000e+00,7.923999999999999488e+01,4.171000000000000085e+01,6.400000000000000133e-01,2.110888888888888459e+01
3.502000000000000113e-01,8.850000000000000000e+01,1.033499999999999943e+02,7.232999999999999829e+01,6.099999999999999867e-01,2.130000000000000071e+01
3.454999999999999738e-01,1.015000000000000000e+02,1.446499999999999773e+02,5.042999999999999261e+01,1.000000000000000056e-01,2.168777777777777871e+01
3.289999999999999036e-01,8.700000000000000000e+01,1.441200000000000045e+02,5.015999999999999659e+01,3.900000000000000133e-01,2.173000000000000043e+01
3.361000000000000099e-01,1.050600000000000023e+02,1.456399999999999864e+02,2.851999999999999957e+01,9.200000000000000400e-01,2.178888888888888786e+01
3.242999999999999772e-01,9.156000000000000227e+01,1.581200000000000045e+02,5.592000000000000171e+01,1.229999999999999982e+00,2.192333333333333556e+01
3.146999999999999797e-01,1.186200000000000045e+02,1.539599999999999795e+02,3.310000000000000142e+01,1.669999999999999929e+00,2.196555555555556083e+01
3.126999999999999780e-01,1.911899999999999977e+02,1.436399999999999864e+02,4.070000000000000284e+01,2.110000000000000320e+00,2.200000000000000000e+01
3.125999999999999890e-01,2.757500000000000000e+02,1.495900000000000034e+02,2.548999999999999844e+01,3.850000000000000089e+00,2.208666666666666956e+01
3.048000000000000154e-01,2.597500000000000000e+02,1.405900000000000034e+02,2.591000000000000014e+01,3.670000000000000817e+00,2.206222222222222129e+01
3.297999999999999821e-01,1.112500000000000000e+02,1.419600000000000080e+02,2.553999999999999915e+01,2.350000000000000089e+00,2.202222222222222570e+01
3.697999999999999066e-01,0.000000000000000000e+00,1.424300000000000068e+02,2.123000000000000043e+01,1.899999999999999911e+00,2.198444444444444912e+01
3.543000000000000038e-01,0.000000000000000000e+00,1.247500000000000000e+02,2.632000000000000028e+01,2.259999999999999787e+00,2.196888888888888758e+01
3.312999999999999834e-01,0.000000000000000000e+00,1.241599999999999966e+02,1.839999999999999858e+01,3.130000000000000338e+00,2.193111111111111100e+01
3.106999999999999762e-01,0.000000000000000000e+00,1.208700000000000045e+02,1.418999999999999950e+01,2.020000000000000018e+00,2.192555555555555458e+01
2.769999999999999130e-01,0.000000000000000000e+00,1.052199999999999989e+02,1.696000000000000085e+01,1.979999999999999982e+00,2.179222222222222172e+01
2.628999999999999115e-01,0.000000000000000000e+00,9.845000000000000284e+01,1.719999999999999929e+01,1.600000000000000089e+00,2.156222222222222484e+01
2.394999999999999907e-01,0.000000000000000000e+00,8.535000000000000853e+01,7.639999999999999680e+00,9.200000000000000400e-01,2.139555555555556055e+01
2.387999999999999012e-01,0.000000000000000000e+00,6.131000000000000227e+01,3.720000000000000195e+00,3.300000000000000155e-01,2.091222222222222271e+01
2.269999999999998963e-01,0.000000000000000000e+00,6.039000000000000057e+01,6.719999999999999751e+00,1.400000000000000133e-01,2.107444444444443832e+01
2.198999999999999011e-01,0.000000000000000000e+00,6.408999999999998920e+01,7.440000000000000391e+00,3.599999999999999867e-01,2.108555555555555472e+01
2.263999999999999901e-01,0.000000000000000000e+00,5.932999999999999829e+01,4.319999999999999396e+00,4.400000000000000022e-01,2.108333333333332860e+01
2.343000000000000083e-01,0.000000000000000000e+00,6.625000000000000000e+01,1.080000000000000071e+00,2.700000000000000178e-01,2.109555555555555628e+01
2.706999999999999962e-01,0.000000000000000000e+00,6.197999999999999687e+01,5.400000000000000355e+00,4.099999999999999756e-01,2.099444444444444358e+01
3.216999999999999860e-01,0.000000000000000000e+00,7.911000000000001364e+01,6.070000000000000284e+00,1.040000000000000036e+00,2.111444444444444102e+01
3.753000000000000225e-01,1.001200000000000045e+02,8.746999999999999886e+01,4.571000000000000085e+01,1.600000000000000089e+00,2.139777777777777956e+01
3.879999999999999005e-01,1.632500000000000000e+02,9.384000000000000341e+01,2.827000000000000313e+01,1.360000000000000098e+00,2.171444444444444954e+01
3.775999999999999912e-01,1.253100000000000023e+02,1.055999999999999943e+02,6.629000000000000625e+01,2.040000000000000036e+00,2.177444444444444471e+01
3.735999999999999877e-01,8.643999999999999773e+01,1.178900000000000006e+02,7.487000000000000455e+01,4.150000000000000355e+00,2.189999999999999503e+01
3.680999999999999828e-01,5.175000000000000000e+01,1.237600000000000051e+02,7.785999999999999943e+01,5.349999999999999645e+00,2.209222222222222243e+01
3.654000000000000026e-01,5.950000000000000000e+01,1.263199999999999932e+02,4.797999999999999687e+01,1.077999999999999936e+01,2.217888888888888488e+01
3.547000000000000153e-01,6.006000000000000227e+01,1.168299999999999983e+02,4.268999999999999773e+01,1.835000000000000142e+01,2.224333333333332874e+01
3.442000000000000060e-01,6.268999999999999773e+01,1.125499999999999972e+02,3.446999999999999886e+01,3.227000000000000313e+01,2.232777777777777928e+01
3.296000000000000041e-01,3.800000000000000000e+01,1.053400000000000034e+02,2.891000000000000014e+01,3.405999999999999517e+01,2.231333333333333613e+01
3.697999999999999066e-01,8.689999999999999503e+00,9.460999999999999943e+01,3.224000000000000199e+01,1.625000000000000000e+01,2.221666666666666501e+01
4.343000000000000194e-01,0.000000000000000000e+00,1.193400000000000034e+02,4.480000000000001137e+01,1.678999999999999915e+01,2.214777777777777956e+01
3.865999999999998882e-01,0.000000000000000000e+00,1.096400000000000006e+02,2.648999999999999844e+01,1.617999999999999972e+01,2.216111111111111498e+01
3.572999999999998955e-01,0.000000000000000000e+00,1.077199999999999989e+02,2.241000000000000014e+01,1.793999999999999773e+01,2.216777777777778269e+01
3.558000000000000052e-01,0.000000000000000000e+00,1.031500000000000057e+02,1.960000000000000142e+01,1.701999999999999957e+01,2.215444444444444372e+01
3.181999999999999829e-01,0.000000000000000000e+00,1.025499999999999972e+02,1.764999999999999858e+01,1.819999999999999929e+01,2.214333333333333087e+01
2.862999999999999989e-01,0.000000000000000000e+00,1.031599999999999966e+02,2.310000000000000142e+01,2.255000000000000071e+01,2.210222222222222044e+01
2.664999999999999036e-01,0.000000000000000000e+00,8.070000000000000284e+01,4.799999999999999822e+00,1.355000000000000071e+01,2.191555555555555657e+01
2.711000000000000076e-01,0.000000000000000000e+00,6.701999999999999602e+01,1.343999999999999950e+01,8.719999999999998863e+00,2.159666666666666401e+01
2.516999999999999793e-01,0.000000000000000000e+00,6.362000000000000455e+01,1.667999999999999972e+01,8.009999999999999787e+00,2.175333333333333741e+01
2.381999999999999951e-01,0.000000000000000000e+00,7.842000000000000171e+01,3.600000000000000089e+00,1.413000000000000433e+01,2.185555555555556140e+01
2.500000000000000000e-01,0.000000000000000000e+00,6.537999999999999545e+01,2.759999999999999787e+00,1.114000000000000057e+01,2.175222222222221902e+01
2.655000000000000138e-01,0.000000000000000000e+00,5.892999999999999261e+01,5.999999999999999778e-01,6.730000000000000426e+00,2.168777777777777871e+01
2.903000000000000025e-01,0.000000000000000000e+00,6.892000000000000171e+01,1.919999999999999929e+00,1.125000000000000000e+01,2.163333333333333641e+01
4.357999999999999097e-01,0.000000000000000000e+00,8.203999999999999204e+01,9.380000000000000782e+00,1.278999999999999915e+01,2.163888888888889284e+01
4.536999999999999922e-01,1.310000000000000053e+00,7.926000000000000512e+01,3.185000000000000142e+01,1.376999999999999957e+01,2.171333333333333115e+01
4.286999999999999145e-01,3.060000000000000053e+00,7.287999999999999545e+01,3.587000000000000455e+01,1.011999999999999922e+01,2.181222222222221774e+01
4.068999999999999839e-01,4.500000000000000000e+00,7.010000000000000853e+01,3.191000000000000369e+01,8.679999999999999716e+00,2.201555555555555443e+01
4.008999999999999786e-01,7.190000000000000391e+00,9.464000000000000057e+01,9.925000000000000000e+01,1.861000000000000298e+01,2.212333333333333130e+01
3.646999999999999131e-01,1.150000000000000000e+01,1.009200000000000017e+02,4.685000000000000142e+01,2.564000000000000057e+01,2.234444444444444855e+01
3.502000000000000113e-01,2.400000000000000000e+01,1.064300000000000068e+02,6.465999999999999659e+01,3.754999999999999716e+01,2.261555555555555941e+01
3.465999999999999082e-01,3.218999999999999773e+01,1.174099999999999966e+02,4.786999999999999744e+01,5.400000000000000000e+01,2.292999999999999972e+01
3.356000000000000094e-01,3.561999999999999744e+01,1.057300000000000040e+02,2.942999999999999972e+01,5.560000000000000142e+01,2.316000000000000014e+01
3.464999999999999747e-01,4.231000000000000227e+01,1.079399999999999977e+02,3.777000000000000313e+01,6.218999999999999773e+01,2.321777777777777629e+01
4.286999999999999145e-01,1.256000000000000050e+01,1.115600000000000165e+02,2.253000000000000114e+01,6.075000000000000000e+01,2.312555555555555742e+01
5.629999999999999449e-01,0.000000000000000000e+00,1.093499999999999943e+02,4.224000000000000199e+01,4.967999999999999972e+01,2.281777777777777771e+01
4.719999999999999751e-01,0.000000000000000000e+00,1.000300000000000011e+02,3.253000000000000114e+01,4.025999999999999801e+01,2.258999999999999986e+01
4.307999999999999052e-01,0.000000000000000000e+00,1.163500000000000227e+02,1.775000000000000000e+01,4.596999999999999886e+01,2.250222222222222257e+01
4.179999999999999827e-01,0.000000000000000000e+00,1.031500000000000057e+02,2.692000000000000171e+01,2.202000000000000313e+01,2.230000000000000071e+01
3.796999999999999820e-01,0.000000000000000000e+00,9.106999999999999318e+01,4.489999999999999858e+01,1.282000000000000028e+01,2.202222222222222570e+01
3.387000000000000011e-01,0.000000000000000000e+00,8.634000000000000341e+01,1.830000000000000071e+01,8.619999999999999218e+00,2.176777777777777345e+01
3.254999999999999005e-01,0.000000000000000000e+00,7.631000000000000227e+01,2.232000000000000028e+01,4.129999999999999893e+00,2.151888888888888829e+01
2.927000000000000157e-01,0.000000000000000000e+00,7.302000000000001023e+01,7.799999999999999822e+00,2.320000000000000284e+00,2.107888888888888701e+01
2.946999999999999065e-01,0.000000000000000000e+00,6.114999999999999858e+01,3.480000000000000426e+00,5.200000000000000178e-01,2.110111111111110915e+01
2.898000000000000020e-01,0.000000000000000000e+00,6.090000000000000568e+01,8.399999999999999689e-01,2.000000000000000111e-01,2.097111111111111725e+01
3.009999999999999898e-01,0.000000000000000000e+00,5.734000000000000341e+01,3.599999999999999867e-01,0.000000000000000000e+00,2.094222222222222030e+01
3.166999999999999815e-01,0.000000000000000000e+00,5.550000000000000711e+01,1.680000000000000160e+00,0.000000000000000000e+00,2.087333333333332774e+01
3.486000000000000210e-01,0.000000000000000000e+00,6.445999999999999375e+01,8.519999999999999574e+00,2.800000000000000266e-01,2.079444444444444073e+01
4.426999999999999824e-01,0.000000000000000000e+00,7.662999999999999545e+01,2.038000000000000256e+01,8.499999999999999778e-01,2.101666666666666572e+01
4.943999999999998951e-01,2.455999999999999872e+01,9.839000000000000057e+01,5.818000000000000682e+01,7.600000000000000089e-01,2.125777777777777189e+01
4.435999999999999943e-01,3.012000000000000099e+01,1.334200000000000159e+02,6.017999999999999972e+01,4.899999999999999911e-01,2.165555555555555145e+01
4.084999999999999742e-01,4.350000000000000000e+01,1.283199999999999932e+02,5.714000000000000057e+01,1.000000000000000056e-01,2.169000000000000128e+01
3.843999999999999084e-01,5.393999999999999773e+01,1.348300000000000125e+02,5.013000000000000256e+01,2.099999999999999922e-01,2.172777777777777075e+01
3.699000000000000066e-01,8.131000000000000227e+01,1.487400000000000091e+02,4.281000000000000227e+01,4.199999999999999845e-01,2.185888888888888815e+01
3.600999999999999757e-01,7.956000000000000227e+01,1.395900000000000034e+02,3.528999999999999915e+01,7.800000000000000266e-01,2.188444444444444059e+01
3.538999999999999924e-01,8.287999999999999545e+01,1.460699999999999932e+02,3.176000000000000156e+01,8.800000000000000044e-01,2.190666666666666273e+01
3.464999999999999747e-01,7.706000000000000227e+01,1.409799999999999898e+02,2.267000000000000171e+01,7.099999999999999645e-01,2.192222222222222072e+01
3.543999999999999928e-01,5.711999999999999744e+01,1.533600000000000136e+02,2.112000000000000099e+01,7.500000000000000000e-01,2.187333333333333130e+01
4.061000000000000165e-01,2.587999999999999901e+01,1.401200000000000045e+02,2.183999999999999986e+01,2.700000000000000178e-01,2.183777777777777374e+01
5.672999999999999154e-01,0.000000000000000000e+00,1.520699999999999932e+02,2.160999999999999943e+01,2.800000000000000266e-01,2.180555555555555713e+01
4.568999999999999728e-01,0.000000000000000000e+00,1.286500000000000057e+02,1.805000000000000071e+01,4.799999999999999822e-01,2.179111111111110688e+01
4.437999999999999723e-01,0.000000000000000000e+00,1.345500000000000114e+02,1.696999999999999886e+01,6.199999999999999956e-01,2.179333333333333300e+01
4.274000000000000021e-01,0.000000000000000000e+00,1.363400000000000034e+02,2.464999999999999858e+01,3.599999999999999867e-01,2.181666666666666288e+01
3.892999999999999794e-01,0.000000000000000000e+00,1.208799999999999955e+02,2.633999999999999986e+01,7.000000000000000666e-02,2.161888888888888971e+01
3.638000000000000123e-01,0.000000000000000000e+00,1.105000000000000000e+02,1.410999999999999943e+01,7.000000000000000666e-02,2.128333333333333144e+01
3.628000000000000114e-01,0.000000000000000000e+00,1.007500000000000000e+02,1.317000000000000171e+01,0.000000000000000000e+00,2.106666666666666998e+01
3.765999999999999903e-01,0.000000000000000000e+00,6.334000000000000341e+01,7.679999999999999716e+00,2.200000000000000011e-01,2.069555555555555770e+01
3.677000000000000268e-01,0.000000000000000000e+00,7.148000000000000398e+01,2.160000000000000142e+00,5.999999999999999778e-02,2.075444444444444514e+01
3.578999999999999959e-01,0.000000000000000000e+00,5.869000000000000483e+01,1.199999999999999956e+00,0.000000000000000000e+00,2.069666666666666544e+01
3.577000000000000179e-01,0.000000000000000000e+00,5.988000000000000256e+01,9.359999999999999432e+00,0.000000000000000000e+00,2.073777777777777587e+01
3.546000000000000263e-01,0.000000000000000000e+00,6.485999999999999943e+01,1.319999999999999840e+00,1.199999999999999956e-01,2.072666666666666302e+01
3.574999999999999845e-01,0.000000000000000000e+00,6.848999999999999488e+01,1.043999999999999950e+01,0.000000000000000000e+00,2.082000000000000028e+01
4.015999999999999015e-01,0.000000000000000000e+00,7.698000000000000398e+01,1.916000000000000014e+01,0.000000000000000000e+00,2.096888888888888758e+01
4.517999999999999794e-01,8.756000000000000227e+01,9.395999999999999375e+01,1.058299999999999983e+02,4.400000000000000022e-01,2.117444444444444329e+01
4.495999999999999996e-01,1.436200000000000045e+02,1.315300000000000011e+02,4.229999999999999716e+01,8.999999999999999667e-02,2.163666666666666316e+01
4.086000000000000187e-01,1.148799999999999955e+02,1.377599999999999909e+02,3.254000000000000625e+01,0.000000000000000000e+00,2.169333333333332803e+01
3.931000000000000050e-01,7.800000000000000000e+01,1.443400000000000034e+02,4.689999999999999858e+01,2.500000000000000000e-01,2.173111111111110461e+01
3.659999999999999920e-01,6.600000000000000000e+01,1.477599999999999909e+02,4.640000000000000568e+01,1.400000000000000133e-01,2.184222222222221887e+01
3.570999999999999730e-01,1.273799999999999955e+02,1.351399999999999864e+02,2.521999999999999886e+01,1.499999999999999944e-01,2.186888888888888971e+01
3.519999999999999796e-01,2.083100000000000023e+02,1.429099999999999966e+02,4.618000000000000682e+01,5.799999999999999600e-01,2.189999999999999858e+01
3.458999999999999853e-01,2.855000000000000000e+02,1.448400000000000034e+02,3.503000000000000114e+01,1.459999999999999964e+00,2.195222222222222541e+01
3.507000000000000117e-01,2.549399999999999977e+02,1.412300000000000182e+02,2.666000000000000369e+01,1.149999999999999911e+00,2.190555555555555856e+01
3.947999999999999843e-01,1.637500000000000000e+02,1.444700000000000273e+02,5.471999999999999886e+01,9.799999999999999822e-01,2.189000000000000057e+01
5.217000000000000526e-01,0.000000000000000000e+00,1.402100000000000080e+02,2.533999999999999986e+01,5.799999999999999600e-01,2.184333333333333371e+01
4.772000000000000131e-01,0.000000000000000000e+00,1.147699999999999960e+02,1.227999999999999936e+01,5.300000000000000266e-01,2.181111111111111711e+01
4.596999999999999975e-01,0.000000000000000000e+00,1.182900000000000063e+02,2.371000000000000085e+01,6.899999999999999467e-01,2.178333333333333144e+01
4.464000000000000190e-01,0.000000000000000000e+00,1.150400000000000063e+02,3.379999999999999716e+01,6.999999999999999556e-01,2.179222222222221461e+01
4.319999999999999951e-01,0.000000000000000000e+00,1.088499999999999943e+02,1.805000000000000071e+01,6.800000000000000488e-01,2.163333333333333286e+01
3.982999999999999874e-01,0.000000000000000000e+00,1.009500000000000028e+02,2.035999999999999943e+01,4.099999999999999756e-01,2.134777777777777885e+01
3.724999999999999978e-01,0.000000000000000000e+00,8.775000000000000000e+01,9.939999999999999503e+00,5.999999999999999778e-02,2.116777777777777558e+01
3.699000000000000066e-01,0.000000000000000000e+00,7.714000000000000057e+01,4.080000000000000071e+00,4.199999999999999845e-01,2.071444444444443889e+01
3.571999999999999065e-01,0.000000000000000000e+00,6.021999999999999886e+01,1.080000000000000071e+01,2.000000000000000042e-02,2.086666666666666359e+01
3.594999999999999862e-01,0.000000000000000000e+00,6.634999999999999432e+01,4.320000000000000284e+00,0.000000000000000000e+00,2.082333333333333059e+01
3.583000000000000074e-01,0.000000000000000000e+00,6.192999999999999261e+01,5.400000000000000355e+00,0.000000000000000000e+00,2.086444444444444102e+01
3.629000000000000004e-01,0.000000000000000000e+00,6.256000000000000227e+01,8.399999999999999689e-01,0.000000000000000000e+00,2.085444444444444301e+01
3.639000000000000012e-01,0.000000000000000000e+00,7.042999999999999261e+01,7.919999999999999929e+00,2.999999999999999889e-01,2.079888888888888943e+01
3.922999999999999821e-01,0.000000000000000000e+00,7.952999999999998693e+01,1.976000000000000156e+01,5.999999999999999778e-01,2.100111111111111128e+01
4.322999999999999066e-01,2.160000000000000000e+02,1.009300000000000068e+02,8.422999999999998977e+01,6.300000000000000044e-01,2.126333333333332831e+01
4.218000000000000083e-01,2.910600000000000023e+02,1.316800000000000068e+02,5.827000000000000313e+01,3.099999999999999978e-01,2.167999999999999972e+01
3.874000000000000221e-01,3.059399999999999977e+02,1.362399999999999807e+02,5.965999999999999659e+01,6.700000000000000400e-01,2.175333333333333030e+01
3.831999999999999851e-01,3.517500000000000000e+02,1.466500000000000057e+02,4.726000000000000512e+01,1.739999999999999991e+00,2.184333333333333016e+01
3.664000000000000035e-01,3.866200000000000045e+02,1.581699999999999591e+02,7.506999999999999318e+01,4.600000000000000533e+00,2.203555555555555756e+01
3.625999999999999779e-01,3.533100000000000023e+02,1.374600000000000080e+02,3.567000000000000171e+01,3.790000000000000924e+00,2.210444444444444301e+01
3.599999999999999867e-01,3.104399999999999977e+02,1.389499999999999886e+02,2.842999999999999972e+01,6.450000000000000178e+00,2.214777777777777601e+01
3.622999999999998999e-01,2.659399999999999977e+02,1.418099999999999739e+02,2.855999999999999872e+01,8.009999999999999787e+00,2.222222222222222499e+01
3.671999999999999154e-01,2.076899999999999977e+02,1.349199999999999875e+02,1.298000000000000043e+01,5.870000000000000107e+00,2.215555555555555856e+01
4.282000000000000250e-01,1.190600000000000023e+02,1.343899999999999864e+02,2.005000000000000071e+01,3.810000000000000053e+00,2.211666666666666359e+01
5.748999999999999666e-01,0.000000000000000000e+00,1.329299999999999784e+02,2.353000000000000114e+01,3.350000000000000089e+00,2.204000000000000270e+01
5.223999999999999755e-01,0.000000000000000000e+00,1.336100000000000136e+02,4.146000000000000085e+01,7.079999999999999183e+00,2.204111111111111754e+01
4.930999999999999828e-01,0.000000000000000000e+00,1.138799999999999955e+02,2.561000000000000298e+01,4.500000000000000000e+00,2.200666666666666771e+01
4.625000000000000222e-01,0.000000000000000000e+00,1.173199999999999932e+02,1.867999999999999972e+01,5.219999999999999751e+00,2.202333333333333343e+01
4.143999999999999906e-01,0.000000000000000000e+00,1.072000000000000028e+02,3.703000000000000114e+01,6.839999999999999858e+00,2.190666666666666984e+01
3.827999999999999736e-01,0.000000000000000000e+00,1.007699999999999960e+02,1.580000000000000071e+01,4.800000000000000711e+00,2.174333333333332874e+01
3.677000000000000268e-01,0.000000000000000000e+00,1.007500000000000000e+02,6.699999999999999289e+00,4.339999999999999858e+00,2.162000000000000099e+01
3.059000000000000052e-01,0.000000000000000000e+00,8.214000000000000057e+01,3.839999999999999858e+00,2.049999999999999822e+00,2.119666666666666899e+01
2.957000000000000184e-01,0.000000000000000000e+00,7.902000000000001023e+01,1.679999999999999938e+00,1.590000000000000080e+00,2.130444444444443874e+01
